2010 total population,high income,city size,low income,BIPOC population,elderly (>65) population,average building density,family zoning compliance,white population,young (<18) population,municipal
6.994849985833071,-1.155085804482166,20.050045875337833,-7.497207223203318,-3.5608627813479248,-2.399730135698481,0.1574041877248485,96.591,-0.6266627994825785,-1.06260479838506,Acton
6.483107351457199,-2.2496457076998264,18.52697076467634,-3.8058391056151146,-2.9865997899907186,-1.9398125691871948,0.38094141579077295,97.824,-0.10978756188018605,-1.4592268306109224,Arlington
6.472346294500901,-1.6162458055963773,19.612020083670334,-3.991626056027113,-2.808784648371254,-2.7346766762175325,0.060200675471488156,95.769,-0.1957028051592562,-1.3603585061443573,Ashland
6.775366090936392,-0.8472978603872037,19.685240698241135,-4.268297869345538,-2.750014400201242,-2.056867219641297,0.09901569631745484,96.526,-0.2503364330929293,-1.3954687373959318,Bedford
6.405228458030842,-1.927661467466914,19.97436788324775,-3.77138067562568,-4.007333185232471,-1.8305174795274588,0.0910343950729018,94.797,-0.07907898487574234,-1.4423838277709342,Bellingham
5.44673737166631,-1.1027445259530202,18.52211453246936,-3.213734425367782,-4.7535901911063645,-1.3358635074929988,0.2140019338810296,96.313,-0.14343246360723416,-1.3196029866212184,Belmont
6.6240652277998935,-2.1371690103351177,19.744610810513933,-3.3213034724413895,-4.226169955001523,-1.7798781413413023,0.24489956534136587,96.392,-0.0323914957912354,-1.593627306407458,Beverly
5.135798437050262,-0.9456429438866826,20.08497342932205,-4.477336814478207,-3.1898882879949486,-2.245426679154097,0.020246449442569044,95.778,-0.060624621816434854,-1.1845547184688343,Bolton
7.222566018822171,-2.502860453404596,20.917113625163275,-2.0007685096073597,-1.5771191211789328,-1.4763628282820174,0.268263348846261,94.667,-0.3788160698159459,-1.8334942890056698,Boston
5.91350300563827,-1.3775691482290207,19.40494481960097,-3.938664936374567,-3.20545280453606,-2.1999309389339623,0.04739037345121032,91.205,-0.16093036681263712,-1.213022639845854,Boxborough
6.829793737512425,-1.9753428558424317,19.648150547532012,-3.842609877578632,-3.2462747990563154,-1.593351774682476,0.1815861137280176,88.425,-0.12170965365935582,-1.8393611507336889,Braintree
6.680854678790215,-1.279229541683531,18.88966643251698,-3.6867495278561115,-3.0699367661459904,-1.852540941487914,0.18129219959850998,96.62,-0.24630816000276187,-1.6374295618709684,Brookline
0.0,-1.9199346626520526,19.480043858071454,-2.2047717829716023,0.0,0.0,0.10908215082336323,95.305,0.0,0.0,Burlington
6.025865973825314,-1.7015643900905006,18.82809277692277,-2.793208009442517,-2.074622255243887,-0.8783714970118613,1.6144001252885054,97.324,-0.29576619085173994,-2.1138429683971682,Cambridge
6.20050917404269,-1.3078061804736076,20.02413228082349,-2.5952547069568657,-1.9378292970013746,-2.026121904147053,0.13155795307126475,92.07,-0.28700616840441995,-1.1700712526502546,Canton
5.942799375126701,-0.8554179403083387,19.82709641787954,-3.909915523088581,-3.863357833446865,-1.8652619312209815,0.029439081146231724,98.084,-0.09636060006897669,-1.442989704796436,Carlisle
0.0,-1.8634261390994087,17.685545553163497,-2.4756042571256867,0.0,0.0,1.2377114271112883,97.847,0.0,0.0,Chelsea
6.522092798170152,-1.5218820214097808,19.376568054141845,-6.639875833826536,-3.7495040759303713,-2.1400661634962708,0.11405514296604727,94.873,-0.05129329438755058,-1.1330210683536515,Cohasset
5.973809611869261,-0.8314341964140362,20.31661849479178,-5.602118820879701,-3.488902962081261,-1.7111297348279457,0.20672738400582819,98.212,-0.08216540004349016,-1.3009807774073552,Concord
4.564348191467836,-1.8849561404443107,19.56290507119763,-4.204070535389567,-3.871201010907891,-0.6523251860396901,0.16460867712231686,92.103,-0.02105340919783238,-1.9252908618525775,Danvers
4.787491742782046,-1.289667525430819,19.327894759575457,-4.544261432901099,-2.70805020110221,-1.491654876777717,0.3621007639518771,98.67,-0.06899287148695143,-1.529395204760564,Dedham
4.04305126783455,-0.44324021204691894,19.86209444715112,-3.9174627287239643,-3.349904087274605,-1.6451559950361796,0.09174141385771496,98.118,-0.05406722127027582,-1.55814461804655,Dover
6.363028103540465,-1.3726356121888506,20.237399015583144,-3.054394186202577,-4.4171179544851515,-2.0589630103362953,0.14829532528623834,93.709,-0.01914766941413408,-1.153541950699044,Duxbury
6.028278520230698,-1.2428438059876308,19.720093989610668,-2.370978533922062,-3.7256934272366524,-2.0964528875063726,0.024891444183769255,45.959,-0.02934195828401532,-1.5174190137138484,Essex
0.0,-3.0520696433588057,18.37249636732133,-2.5877640352277083,0.0,0.0,0.8940170322257394,89.931,0.0,0.0,Everett
6.54534966033442,-2.1537891783044474,20.078492906939353,-4.32452214019369,-3.454307206976104,-2.0344901538175697,0.17943230160029727,95.693,-0.06071442469916773,-1.4154509454113462,Foxborough
6.546785410760524,-1.7426373915743567,20.21579274387962,-2.5680525407120527,-2.833213344056216,-1.7184716734582226,0.15963420221363306,95.375,-0.15822400521489416,-1.5631787890521873,Framingham
7.1891677384203225,-0.6956072064008076,20.3566450387513,-6.70196036600254,-3.7551805339351763,-3.1638160476851733,0.0875296102502797,95.296,-0.09244635992556238,-1.0070828317036908,Franklin
6.75110146893676,-1.9552125417176267,20.357129230474122,-3.710270644095254,-4.26619481914876,-1.899071205017143,0.34729768340372763,98.662,-0.03936107388058031,-1.639113680580217,Gloucester
5.537334267018537,-1.0206507471983979,19.784635605232644,-1.6276202315172907,-4.438721978350427,-2.359280436670591,0.09533372072684812,99.057,-0.04839654086185021,-1.3629469971228996,Hamilton
6.520621127558696,-1.1729892588059687,19.820651282116273,-3.6749903419532695,-4.728861658330641,-2.189887787272365,0.10662606016669922,97.733,-0.02233897808226231,-1.252762968495368,Hanover
5.831882477283517,-1.4522912962765249,20.188621157582848,-2.507886199860944,-3.529297384289471,-1.672999393923845,0.23974392443930814,98.556,-0.04192230638626336,-1.3775351810300092,Hingham
6.728628613084702,-2.0964528875063726,19.07121891038115,-6.028278520230698,-2.164280421616865,-2.0557997786227955,0.10410771040794896,90.348,-0.17754827804129691,-1.4056186339462935,Holbrook
4.605170185988092,-1.1849081021209458,20.03103322022691,-3.3037420455114423,-2.8134107167600364,-1.9661128563728327,0.07472109570493553,94.9,-0.13926206733350766,-1.3093333199837622,Holliston
6.206575926724928,-0.9657775174580351,20.407155265892996,-3.763058852288188,-3.2108436531709366,-3.3733625826687117,0.11921165008441338,98.181,-0.34010786979163077,-0.9862201016466027,Hopkinton
4.6913478822291435,-1.7606285506328818,19.5079368537872,-3.92395157629342,-3.9982007016691985,-1.1649873576129823,0.2272903779326899,98.342,-0.04695698308777098,-1.7469089030627032,Hudson
6.075346031088684,-2.599510032527004,17.983883684174337,-3.054765805138184,-3.8781214537524646,-1.8126661540473685,0.29536930073804246,97.483,-0.049480057263369695,-1.8558383259125775,Hull
6.059123195581797,-1.873676591695942,20.600035451415934,-3.5503667311392095,-5.365976015021851,-2.0701391490175225,0.15515928550182265,93.414,-0.04296603588344325,-1.2799997024702674,Ipswich
6.336825731146441,-0.9496007107556879,19.804781687294433,-3.418507019197247,-3.158771900798495,-2.366533817594319,0.3084524852214288,88.434,-0.25460682076999486,-1.1438688802562307,Lexington
6.180016653652572,-1.2645746701660816,19.806957883611222,-3.023981174942371,-5.486869473092628,-0.9070170950888259,0.03818437236773348,98.688,-0.07969770163250857,-1.8625285401162623,Lincoln
5.247024072160486,-1.2763799150087065,19.854399424317958,-4.925181145555232,-4.553876891600541,-2.0689702418125404,0.06679884221278683,98.949,-0.026668247082161294,-1.221672381425337,Littleton
5.605802066295998,-2.6372241485335977,19.421124184953836,-3.4104140367670794,-3.996364153861897,-1.942240420166351,0.3858736100148985,87.446,-0.1004705303636345,-1.3153426251476061,Lynn
6.311734809152915,-1.7507853950177492,19.349187990965174,-3.898177598606093,-4.009149716158869,-1.7473866176850783,0.11766976040091093,98.085,-0.06369193464448535,-1.2303304441684515,Lynnfield
7.1180162044653335,-1.57440513891833,18.54351671203977,-4.075841090657541,-1.4446929372938406,-2.553668012997497,0.4245310919591875,93.811,-0.6487658876695606,-1.604587458300351,Malden
6.660575149839686,-1.2184895659276078,19.10285160332044,-3.048715315983459,-3.770203391943521,-1.6499398557434302,0.16048210609391056,96.665,-0.052574524543599115,-1.473189343998931,Manchester
6.423246963533519,-1.330888323545592,18.456513110655898,-3.0265039322207445,-3.784189633918261,-1.6610730287357638,0.32687415247927404,97.968,-0.03974032864951411,-1.348073148299693,Marblehead
6.787844982309579,-1.7905682838579018,20.11132964372806,-2.8820631047571474,-2.55373847771232,-1.975660626937162,0.26807011089425614,97.694,-0.2555106900872301,-1.657946267386506,Marlborough
5.225746673713202,-1.497885426528353,20.403952331698903,-5.7745515455444085,-4.532599493153256,-1.824549292051046,0.12181593643721758,96.139,-0.01626052087178029,-1.5621850275835547,Marshfield
6.306275286948016,-2.4275051339655733,18.728265546821323,-3.5857095198359286,-3.4730619428917993,-2.086767581771909,0.17353225944819836,95.38,-0.052446475372542545,-1.5104847413512743,Maynard
6.561030665896573,-0.9131899541959069,19.76474622937292,-6.690842277418564,-3.7884419436567915,-3.1598332842344172,0.08333969707219671,97.887,-0.07486987695248376,-0.9370131597092343,Medfield
6.0844994130751715,-1.4788459184851357,18.830659673581646,-3.058430867769555,-3.887274835738952,-1.8503929084779118,0.7281236586794654,98.635,-0.07078425703236965,-1.4595265997909004,Medford
6.9440872082295275,-0.9985288301111273,19.512320514896096,-4.237207282275508,-3.8530447548712115,-2.9928434896481,0.0741684227697173,95.957,-0.07195910689054141,-1.091884728455053,Medway
5.796057750765372,-2.2907971372420035,18.546710522516303,-2.6430177308313554,-4.186619838331271,-2.1851398381211475,0.5141357552237107,99.097,-0.11588514174830461,-1.452252328911688,Melrose
6.693323668269949,-1.525306397198189,19.744892009756644,-4.630237962717172,-3.860110324213733,-2.311297033596067,0.06171012960148391,88.647,-0.048232698764304825,-1.2816776164149088,Middleton
6.858565034791365,-2.366249105986684,19.741878292467508,-4.438721978350427,-2.2942168433235293,-1.8087090275418283,0.15893408206115936,94.047,-0.18526706702371137,-1.4075265812256648,Milford
6.1070228877422545,-1.7017465892346686,19.581961307777195,-4.340803918849927,-4.497584975308154,-2.194999882314108,0.12399164703468404,96.427,-0.0316768566535702,-1.3363382632765894,Millis
6.720220155135295,-1.3037485232282358,19.614343722736653,-7.087573705557973,-2.7312361085710206,-1.0031924537290733,0.2268487450257113,99.186,-0.09350240588627023,-1.510734002293874,Milton
4.430816798843313,-1.3393774413321389,17.091232146091514,-3.131136910560194,-2.639057329615259,-1.9459101490553135,0.312608250846777,95.824,-0.06136894637629213,-1.791759469228055,Nahant
6.694562058521095,-1.5714254722403942,19.746990526058802,-3.755870322930215,-2.9809899918167875,-2.0794415416798357,0.016668896723508884,98.633,-0.24251310408386942,-1.882377703148678,Natick
6.483107351457199,-0.6125666939006059,19.55455496621755,-3.1710851610318525,-3.7105186292174173,-2.0057705369789924,0.11425648556743084,96.303,-0.1269996907613074,-1.2846103201913728,Needham
6.803505257608338,-1.2174483396905167,19.83327615162965,-2.96010509591084,-2.159114358466965,-1.583149432530013,0.5304185620377571,98.258,-0.351456303171112,-1.594019104766917,Newton
5.7430031878094825,-1.2533605185579646,19.83167454271532,-4.331928797691105,-4.133565275375382,-3.0349529867072724,0.09693267000814182,98.164,-0.03922071315328127,-1.024504316514388,Norfolk
6.976348070447749,-1.3842430783493334,19.66006564229445,-4.4536630676944835,-4.268297869345538,-2.2227578793413842,0.055001047354393574,94.734,-0.04097762443263832,-1.2826159316450492,North Reading
6.113682179832232,-0.8487887290942094,20.117233381681054,-6.796823718274855,-5.015069891164122,-1.9705474534406986,0.10436128885505476,99.496,-0.04063764573182627,-1.1864284946750265,Norwell
6.551080335043404,-2.856121834853086,19.3389950323924,-2.20421761282719,-2.967561396587295,-1.7635885922613588,0.34941252339887574,98.297,-0.09117588066586992,-1.3361445774344192,Norwood
6.787844982309579,-2.1314368367982164,19.7584676378896,-2.835883572612095,-3.7921127087555884,-1.3987732524930787,0.018826257843215642,98.653,-0.0402584554802637,-1.7379889750600424,Peabody
6.855408798609928,-1.5078107930090283,20.16059582138718,-4.365073392297914,-3.859676525055937,-2.524675458323597,0.06275163290432723,95.587,-0.038672918014959375,-1.3180745315913913,Pembroke
6.499787040655854,-1.998032420238876,19.863544809029275,-3.4263979952794537,-2.738586924962292,-1.0748370231744515,0.6152104538242402,97.969,-0.1247622208277577,-2.1822989271195437,Quincy
6.860663671448287,-3.1520400935191444,19.234952863240505,-3.581035699037503,-0.7121953755306398,-2.1511334701359526,0.2433463092600897,98.62,-1.0986122886681098,-1.457986289576007,Randolph
5.556828061699537,-1.268922425160972,19.323124518093703,-3.232532151315686,-3.9473901492654373,-2.1556306800373823,0.16230668154040753,96.815,-0.15866536018178498,-1.2260947214132065,Reading
5.278114659230517,-2.360264204580724,18.67343699580691,-2.104330830443523,-1.4714521694601974,-1.9459101490553135,0.4427466893678795,95.648,-0.40291733602936564,-1.540445040947149,Revere
7.010311867307229,-3.258808535203572,19.375645202244886,-3.2775006682157244,-3.1184915691966024,-1.898324078950686,0.13743832329714303,91.773,-0.08275396102891237,-1.7580384392605992,Rockland
6.529418838262226,-3.4159596757069286,19.051520082201232,-3.5830137603700947,-2.945899899806115,-1.8850279391208526,0.24918195069956375,88.987,-0.0821129757210121,-1.4542450230283983,Rockport
7.484930283289661,-3.2132950639590616,19.14474141164117,-3.1299134550200107,-2.508196540869087,-1.3279512977041061,0.7261258356711021,90.599,-0.13313041423188518,-2.1096518756054965,Salem
6.364750756851911,-2.2331719651445314,19.438480729049424,-6.675823221634848,-3.7256934272366524,-1.9703016021794726,0.18590997262333914,91.927,-0.1342693092734293,-1.8321512636986552,Saugus
5.476463551931511,-1.0580270085530314,19.857789943138222,-3.7436043538031827,-4.09016919081162,-1.6478221554424157,0.15474547015548037,97.753,-0.0340458414097171,-1.5846432538208841,Scituate
5.733341276897746,-1.1078573468121609,20.21829819131086,-3.589672804030488,-3.3354460040993748,-2.2069807522815843,0.13786082249623913,98.9,-0.16499677313664857,-1.1586302983943626,Sharon
6.013715156042802,-0.9443615037304018,19.89456773334272,-3.0889423475811992,-3.615819883244431,-1.5828983571994881,0.030116799980657118,96.436,-0.0761789509603754,-1.243030531577137,Sherborn
0.0,-1.8899514954072687,18.251302137346336,-3.0626717562291,0.0,0.0,1.3214399452654988,98.509,0.0,0.0,Somerville
5.752572638825633,-0.8754687373538999,19.806873110412624,-3.871201010907891,-3.5553480614894135,-2.256065077359153,0.07033605010061812,96.912,-0.169076330043934,-1.1882244473577968,Southborough
6.870053411798126,-1.3876162383778063,18.686142208896346,-2.9404837993235122,-3.4043175089983992,-1.9797042835763718,0.3568229745288599,97.798,-0.0867282111941656,-1.419014958232425,Stoneham
7.051855622955894,-2.315127466771137,19.845519636268065,-3.1886563393072103,-1.8757058903820647,-1.9581054221491316,0.10797772551963576,88.198,-0.31964491648868776,-1.3854289348434616,Stoughton
6.2878585601617845,-1.2776214873490814,19.971083882655392,-3.3860505659021696,-3.7229092027002477,-2.160724175116693,0.10183677449924652,97.299,-0.0752524644102657,-1.2002622249294002,Stow
6.246106765481563,-1.0250979324623124,20.2952010611289,-3.1453614686624034,-2.314281132757237,-1.5365765641692286,0.06009442817475023,97.35,-0.2496546768625416,-1.2973468751033945,Sudbury
6.874198495453294,-2.733645748291174,18.097387189727183,-3.4957858003380706,-3.1606264287489867,-0.7321610898659381,0.2983774827739134,95.734,-0.06626355175336818,-2.309850303985458,Swampscott
5.3612921657094255,-1.2989877811760875,19.635253626497438,-7.029087564149662,-5.3612921657094255,-1.8349316410932637,0.0571016474884892,96.375,-0.038282186571016924,-1.1716374236829996,Topsfield
6.926577033222725,-2.1342116095074855,18.982087062424032,-2.665603510854953,-3.4608411304229985,-2.1225559884894682,0.22024564667709637,98.008,-0.08069715795867521,-1.537505303406224,Wakefield
6.876264611890766,-1.1140632398238288,20.10243629728623,-3.9771295470297257,-4.103675889650985,-1.5009862042066013,0.17435220059694412,83.266,-0.03785941104342239,-1.2237754316221157,Walpole
6.919683849847411,-1.924476728452566,19.6065434078423,-2.445773652085852,-1.8762587329281641,-1.795719870444152,0.3321245744921778,92.308,-0.35160593843543503,-1.8892459284549754,Waltham
6.9167150203536085,-1.3491906109165135,18.33538357822688,-4.980176086611547,-3.9722760411871687,-1.729329214512854,0.4455814921453858,89.078,-0.06341592716753067,-2.0415176971524573,Watertown
5.666426688112432,-0.5284472251158101,19.83815085456225,-4.622791787337911,-3.586985146432596,-1.882237054194171,0.15450911064543035,99.142,-0.03880557442179512,-1.2005185694578484,Wayland
6.982862751468942,-0.7976047616191795,19.38305776713775,-3.377099830083095,-2.8239796681092706,-1.2560150038817453,0.38977747236750926,98.581,-0.17714019805195705,-1.7150045924056143,Wellesley
5.14166355650266,-1.505482878385009,19.14465557559861,-6.568077911411976,-4.04305126783455,-2.3084502124464437,0.07025185963080896,97.671,-0.017699577099400975,-1.3804634408090974,Wenham
5.568344503761097,-0.6589808509651954,19.902627089601616,-3.418223331252082,-3.0033951462995603,-1.9047828576314505,0.12651081672881062,99.333,-0.15669845190605702,-1.2245390819074131,Weston
5.780743515792329,-0.9744312785320666,19.46003338912886,-3.7676392879745837,-3.9889840465642745,-2.7362210780689065,0.20991981975682011,99.65,-0.15312240210169228,-0.8754687373538999,Westwood
6.860663671448287,-1.212794537655084,19.84322381799216,-6.680854678790215,-3.19710202531864,-2.372027301716147,0.16033432236610679,97.072,-0.14044351631299157,-1.1977031913123406,Weymouth
5.75890177387728,-1.0596968724184361,19.83653328181225,-3.044522437723423,-3.2739951240892804,-2.3916059438908066,0.09050564795921419,96.999,-0.08557850670578815,-1.316250517386964,Wilmington
5.739792912179234,-1.2171763913016382,18.723456901354048,-4.433944733830274,-3.2548862623912336,-1.2971416556889177,0.26979455636119504,96.265,-0.16006308619301188,-1.535100292788268,Winchester
4.477336814478207,-3.3993939546630045,17.848846801493718,-3.2036493775369093,-3.378724525810097,-2.3978952727983707,0.7772999754833838,98.059,-0.02298951822469872,-2.3978952727983707,Winthrop
6.821107472256465,-1.739956472277316,19.542558923779026,-3.44056377184971,-3.563010934234983,-1.3657863568987634,0.3075456996741221,97.38,-0.09968177146582125,-1.6281506213662544,Woburn
4.820281565605037,-0.9970616936977262,20.137482612324032,-3.2694661695417806,-3.721669276936927,-1.987068221548821,0.12458935335086203,97.647,-0.058107630807280694,-1.6847873496758872,Wrentham
